dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1614859200,2021-03-04 12:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,31.12,27.05,25.3,33.39,1026,,,74,4,91,,,,,20,801,Clouds,few clouds,02n
1614862800,2021-03-04 13:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,31.28,31.28,26.46,32.38,1026,,,72,1.99,162,,,,,20,801,Clouds,few clouds,02d
1614866400,2021-03-04 14:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,33.26,33.26,29.14,35.35,1027,,,70,1.99,152,,,,,20,801,Clouds,few clouds,02d
1614870000,2021-03-04 15:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,35.35,31.95,33.73,36.52,1027,,,64,4,109,,,,,20,801,Clouds,few clouds,02d
1614873600,2021-03-04 16:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,37.58,30,37.02,38.3,1027,,,57,11.5,120,,,,,20,801,Clouds,few clouds,02d
1614877200,2021-03-04 17:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,39.25,31.66,38.28,40.12,1027,,,50,12.66,130,,,,,20,801,Clouds,few clouds,02d
1614880800,2021-03-04 18:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,42.17,35.35,40.69,43.18,1028,,,45,12.66,130,,,,,40,802,Clouds,scattered clouds,03d
1614884400,2021-03-04 19:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,42.91,36.28,42.42,43.21,1027,,,44,12.66,120,,,,,20,801,Clouds,few clouds,02d
1614888000,2021-03-04 20:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,44.37,38.12,43.14,44.83,1026,,,41,12.66,130,,,,,20,801,Clouds,few clouds,02d
1614891600,2021-03-04 21:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,44.76,39,43.14,46.78,1026,,,41,11.5,120,,,,,20,801,Clouds,few clouds,02d
1614895200,2021-03-04 22:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,45.64,40.95,44.22,46.78,1026,,,40,9.22,150,,,,,40,802,Clouds,scattered clouds,03d
1614898800,2021-03-04 23:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,44.47,40.01,43.14,46.78,1026,,,42,8.05,140,,,,,40,802,Clouds,scattered clouds,03d
1614902400,2021-03-05 00:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,42.4,38.79,39.54,44.98,1027,,,45,5.75,130,,,,,40,802,Clouds,scattered clouds,03d
1614906000,2021-03-05 01:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,39.63,36.36,34.34,43.03,1027,,,53,4.61,150,,,,,75,803,Clouds,broken clouds,04n
1614909600,2021-03-05 02:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,37.26,32.67,31.33,39.58,1027,,,61,5.75,130,,,,,75,803,Clouds,broken clouds,04n
1614913200,2021-03-05 03:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,35.17,35.17,30.29,38.17,1027,,,66,1.99,90,,,,,40,802,Clouds,scattered clouds,03n
1614916800,2021-03-05 04:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,35.35,31.35,30.29,38.17,1028,,,67,4.61,110,,,,,75,803,Clouds,broken clouds,04n
1614920400,2021-03-05 05:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,35.62,32.86,31.51,37.74,1027,,,67,3.44,140,,,,,90,804,Clouds,overcast clouds,04n
1614924000,2021-03-05 06:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,35.01,32.16,32.29,36.39,1027,,,68,3.44,150,,,,,75,803,Clouds,broken clouds,04n
1614927600,2021-03-05 07:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,34.77,34.77,30.58,36.19,1028,,,71,0,0,,,,,90,804,Clouds,overcast clouds,04n
1614931200,2021-03-05 08:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,34.7,34.7,30.29,36.19,1028,,,71,0,0,,,,,75,803,Clouds,broken clouds,04n
1614934800,2021-03-05 09:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,34.07,31.1,30.38,36.32,1028,,,72,3.44,90,,,,,75,803,Clouds,broken clouds,04n
1614938400,2021-03-05 10:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,33.82,30.81,30.99,35.67,1028,,,71,3.44,90,,,,,90,804,Clouds,overcast clouds,04n
1614942000,2021-03-05 11:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,33.96,30.97,31.37,35.94,1028,,,71,3.44,70,,,,,90,804,Clouds,overcast clouds,04n
1614945600,2021-03-05 12:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,34.14,34.14,31.71,35.94,1029,,,71,0,0,,,,,90,804,Clouds,overcast clouds,04n
1614949200,2021-03-05 13:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,33.96,33.96,32.05,35.33,1028,,,71,1.99,149,,,,,90,804,Clouds,overcast clouds,04d
1614952800,2021-03-05 14:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,34.97,32.68,32.95,36.5,1029,,,68,3,138,,,,,90,804,Clouds,overcast clouds,04d
1614956400,2021-03-05 15:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,36.09,36.09,33.3,38.41,1029,,,64,1.01,153,,,,,90,804,Clouds,overcast clouds,04d
1614960000,2021-03-05 16:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,37.89,37.89,35.47,40.41,1029,,,60,1.01,235,,,,,75,803,Clouds,broken clouds,04d
1614963600,2021-03-05 17:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,39.34,39.34,36.45,42.33,1029,,,53,1.01,123,,,,,90,804,Clouds,overcast clouds,04d
1614967200,2021-03-05 18:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,40.41,40.41,37.45,43.18,1029,,,50,1.01,163,,,,,75,803,Clouds,broken clouds,04d
1614970800,2021-03-05 19:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,43.16,43.16,40.87,45.41,1028,,,44,1.01,246,,,,,20,801,Clouds,few clouds,02d
1614974400,2021-03-05 20:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,44.58,43.56,42.46,45.39,1027,,,43,3,67,,,,,20,801,Clouds,few clouds,02d
1614978000,2021-03-05 21:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,45.34,43.02,42.3,47.14,1027,,,40,4.61,120,,,,,20,801,Clouds,few clouds,02d
1614981600,2021-03-05 22:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,44.35,40.42,41.45,48.58,1027,,,46,6.91,170,,,,,40,802,Clouds,scattered clouds,03d
1614985200,2021-03-05 23:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,42.4,37.49,38.82,48.58,1027,,,53,8.05,150,,,,,40,802,Clouds,scattered clouds,03d
1614988800,2021-03-06 00:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,39.65,34.77,38.44,44.98,1027,,,59,6.91,150,,,,,40,802,Clouds,scattered clouds,03d
1614992400,2021-03-06 01:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,36.82,36.82,33.3,40.12,1027,,,68,1.01,139,,,,,20,801,Clouds,few clouds,02n
1614996000,2021-03-06 02:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,34.59,30.47,30.29,37.78,1027,,,73,4.61,150,,,,,20,801,Clouds,few clouds,02n
1614999600,2021-03-06 03:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,32.77,32.77,29.28,35.24,1027,,,77,1.01,141,,,,,20,801,Clouds,few clouds,02n
1615003200,2021-03-06 04:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,31.35,31.35,27.28,35.29,1027,,,81,0,0,,,,,20,801,Clouds,few clouds,02n
1615006800,2021-03-06 05:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,30.38,30.38,27.28,33.39,1027,,,83,0,0,,,,,20,801,Clouds,few clouds,02n
1615010400,2021-03-06 06:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,29.44,29.44,26.29,31.39,1027,,,85,0,0,,,,,20,701,Mist,mist,50n
1615014000,2021-03-06 07:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,28.4,24.62,25.52,31.37,1027,,,86,3.44,70,,,,,1,800,Clear,sky is clear,01n
1615017600,2021-03-06 08:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,27.5,27.5,25.29,30.38,1028,,,87,0,0,,,,,1,701,Mist,mist,50n
1615021200,2021-03-06 09:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,27.39,27.39,24.28,30.33,1027,,,87,0,0,,,,,1,701,Mist,mist,50n
1615024800,2021-03-06 10:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,26.67,26.67,23.2,29.34,1027,,,89,0,0,,,,,1,701,Mist,mist,50n
1615028400,2021-03-06 11:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,26.98,22.98,23.05,30.18,1027,,,87,3.44,90,,,,,1,701,Mist,mist,50n
1615032000,2021-03-06 12:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,27.37,27.37,21.43,30.33,1027,,,82,0,0,,,,,20,701,Mist,mist,50n
1615035600,2021-03-06 13:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,27.45,23.52,21.22,29.17,1027,,,78,3.44,130,,,,,20,701,Mist,mist,50d
1615039200,2021-03-06 14:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,29.55,29.55,26.98,31.48,1028,,,75,1.01,98,,,,,20,701,Mist,mist,50d
1615042800,2021-03-06 15:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,34.57,34.57,30.76,37.4,1028,,,62,1.99,184,,,,,1,800,Clear,sky is clear,01d
1615046400,2021-03-06 16:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,37.56,32.25,35.19,39.58,1027,,,54,6.91,100,,,,,1,800,Clear,sky is clear,01d
1615050000,2021-03-06 17:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,41.4,35.22,40.69,44.98,1028,,,44,10.36,110,,,,,1,800,Clear,sky is clear,01d
1615053600,2021-03-06 18:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,44.15,39.11,42.85,44.98,1028,,,37,9.22,130,,,,,1,800,Clear,sky is clear,01d
1615057200,2021-03-06 19:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,46.02,42.44,44.42,46.78,1027,,,35,6.91,0,,,,,1,800,Clear,sky is clear,01d
1615060800,2021-03-06 20:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,46.65,41.76,45.91,47.17,1026,,,33,10.36,100,,,,,1,800,Clear,sky is clear,01d
1615064400,2021-03-06 21:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,46.98,42.58,46.4,48.58,1026,,,33,9.22,130,,,,,20,801,Clouds,few clouds,02d
1615068000,2021-03-06 22:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,46.69,43.25,46.02,47.17,1025,,,33,6.91,160,,,,,20,801,Clouds,few clouds,02d
1615071600,2021-03-06 23:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,46.24,41.25,44.94,48.58,1025,,,35,10.36,120,,,,,40,802,Clouds,scattered clouds,03d
1615075200,2021-03-07 00:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,43.23,38.5,42.44,44.98,1025,,,39,8.05,120,,,,,40,802,Clouds,scattered clouds,03d
1615078800,2021-03-07 01:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,39.36,35.17,37.29,41.38,1024,,,46,5.75,130,,,,,20,801,Clouds,few clouds,02n
1615082400,2021-03-07 02:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,37.35,37.35,34.75,39.58,1024,,,50,1.01,178,,,,,20,801,Clouds,few clouds,02n
1615086000,2021-03-07 03:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,36.09,36.09,32.52,38.19,1024,,,53,1.01,360,,,,,20,801,Clouds,few clouds,02n
1615089600,2021-03-07 04:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,35.53,35.53,31.62,37.74,1024,,,57,1.01,182,,,,,1,800,Clear,sky is clear,01n
1615093200,2021-03-07 05:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,34.7,34.7,31.62,37.51,1023,,,60,1.99,360,,,,,1,800,Clear,sky is clear,01n
1615096800,2021-03-07 06:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,34.88,30.45,32.14,36.5,1023,,,62,5.01,360,,,,,1,800,Clear,sky is clear,01n
1615100400,2021-03-07 07:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,34.56,34.56,32.14,36.32,1023,,,64,1.99,360,,,,,1,800,Clear,sky is clear,01n
1615104000,2021-03-07 08:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,34.41,29.89,32.07,37.24,1022,,,65,5.01,209,,,,,1,800,Clear,sky is clear,01n
1615107600,2021-03-07 09:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,34.83,31.33,33.3,37.63,1022,,,65,4,360,,,,,20,801,Clouds,few clouds,02n
1615111200,2021-03-07 10:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,34.75,30.31,32.45,37.78,1021,,,66,5.01,360,,,,,20,801,Clouds,few clouds,02n
1615114800,2021-03-07 11:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,35.04,30.63,33.31,37.78,1020,,,66,5.01,140,,,,,20,801,Clouds,few clouds,02n
1615118400,2021-03-07 12:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,35.69,33.49,34.3,37.78,1020,,,66,3,140,,,,,20,801,Clouds,few clouds,02n
1615122000,2021-03-07 13:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,36.03,36.03,34.45,38.1,1020,,,69,1.01,184,,,,,40,802,Clouds,scattered clouds,03d
1615125600,2021-03-07 14:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,37.62,34.56,36.3,38.5,1020,,,70,4,163,,,,,40,802,Clouds,scattered clouds,03d
1615129200,2021-03-07 15:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,40.35,35.56,39.25,41.52,1019,,,66,7,204,,,,,40,802,Clouds,scattered clouds,03d
1615132800,2021-03-07 16:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,42.75,35.04,41.45,44.98,1019,,,62,16.11,160,,,,,40,802,Clouds,scattered clouds,03d
1615136400,2021-03-07 17:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,45,41.72,42.85,48.58,1018,,,63,5.99,209,,,,,40,802,Clouds,scattered clouds,03d
1615140000,2021-03-07 18:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,48.42,46.35,46.13,51.28,1018,,,60,5.01,219,,,,,75,803,Clouds,broken clouds,04d
1615143600,2021-03-07 19:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,51.84,49.41,49.14,55.63,1016,,,57,8.01,239,,,,,75,803,Clouds,broken clouds,04d
1615147200,2021-03-07 20:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,54.46,52.29,51.33,58.55,1015,,,57,5.99,194,,,,,75,803,Clouds,broken clouds,04d
1615150800,2021-03-07 21:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,57.56,55.8,52.72,61.14,1015,,,59,11.01,226,,,,,75,803,Clouds,broken clouds,04d
1615154400,2021-03-07 22:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,58.71,57.11,52.29,62.83,1015,,,60,7,207,,,,,75,803,Clouds,broken clouds,04d
1615158000,2021-03-07 23:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,58.77,57.02,52.29,62.98,1016,,,57,14.97,230,,,,,75,803,Clouds,broken clouds,04d
1615161600,2021-03-08 00:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,55.69,53.87,48.34,61.18,1016,,,62,9.22,210,,,,,75,803,Clouds,broken clouds,04d
1615165200,2021-03-08 01:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,51.96,50.11,47.64,55.78,1016,,,69,4.61,190,,,,,40,802,Clouds,scattered clouds,03n
1615168800,2021-03-08 02:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,49.78,49.78,43.52,53.98,1017,,,75,1.01,180,,,,,40,802,Clouds,scattered clouds,03n
1615172400,2021-03-08 03:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,48.2,46.36,41.05,51.87,1017,,,78,4.61,220,,,,,20,801,Clouds,few clouds,02n
1615176000,2021-03-08 04:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,45.68,44.37,37.45,50.38,1018,,,82,3.44,260,,,,,20,801,Clouds,few clouds,02n
1615179600,2021-03-08 05:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,42.6,42.6,37.09,48.54,1018,,,86,0,0,,,,,1,800,Clear,sky is clear,01n
1615183200,2021-03-08 06:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,41.47,41.47,34.52,45.32,1019,,,87,0,0,,,,,1,701,Mist,mist,50n
1615186800,2021-03-08 07:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,38.82,36.52,33.31,45.32,1020,,,89,3.44,290,,,,,1,701,Mist,mist,50n
1615190400,2021-03-08 08:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,39.36,37.15,31.51,43.21,1020,,,86,3.44,250,,,,,1,721,Haze,haze,50n
1615194000,2021-03-08 09:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,38.68,36.36,33.01,43.18,1021,,,85,3.44,270,,,,,1,701,Mist,mist,50n
1615197600,2021-03-08 10:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,37.17,37.17,32,40.75,1021,,,85,1.01,32,,,,,1,701,Mist,mist,50n
1615201200,2021-03-08 11:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,36.95,33.22,31.1,40.23,1022,,,84,4.61,290,,,,,1,701,Mist,mist,50n
1615204800,2021-03-08 12:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,34.99,30.94,29.3,38.98,1023,,,86,4.61,240,,,,,1,701,Mist,mist,50n
1615208400,2021-03-08 13:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,33.49,30.43,28.63,37.76,1024,,,88,3.44,260,,,,,1,741,Fog,fog,50d
1615212000,2021-03-08 14:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,36.88,34.84,32.11,40.48,1024,,,87,3,315,,,,,20,801,Clouds,few clouds,02d
1615215600,2021-03-08 15:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,42.91,42.91,38.5,45.19,1024,,,75,1.01,349,,,,,20,801,Clouds,few clouds,02d
1615219200,2021-03-08 16:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,47.44,47.44,44.53,49.15,1024,,,62,1.01,330,,,,,20,801,Clouds,few clouds,02d
1615222800,2021-03-08 17:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,50.7,47.82,46.76,52.21,1025,,,50,3.44,0,,,,,20,801,Clouds,few clouds,02d
1615226400,2021-03-08 18:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,52.99,49.87,50.77,54.19,1025,,,40,0,0,,,,,40,802,Clouds,scattered clouds,03d
1615230000,2021-03-08 19:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,54.95,51.84,52.52,56.14,1024,,,36,0,0,,,,,40,802,Clouds,scattered clouds,03d
1615233600,2021-03-08 20:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,56.8,53.69,54.52,57.58,1023,,,32,4.61,150,,,,,40,802,Clouds,scattered clouds,03d
1615237200,2021-03-08 21:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,57.61,54.45,55.45,58.62,1023,,,29,3.44,140,,,,,40,802,Clouds,scattered clouds,03d
1615240800,2021-03-08 22:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,56.91,54,54.91,59.38,1022,,,36,10.36,150,,,,,40,802,Clouds,scattered clouds,03d
1615244400,2021-03-08 23:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,55.4,52.34,53.94,58.12,1023,,,36,6.91,160,,,,,75,803,Clouds,broken clouds,04d
1615248000,2021-03-09 00:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,51.48,48.29,48.54,53.98,1023,,,42,5.75,160,,,,,75,803,Clouds,broken clouds,04d
1615251600,2021-03-09 01:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,48.33,48.33,44.13,52.18,1022,,,47,1.01,124,,,,,75,803,Clouds,broken clouds,04n
1615255200,2021-03-09 02:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,45.73,45.73,41.29,49.12,1022,,,53,1.99,87,,,,,75,803,Clouds,broken clouds,04n
1615258800,2021-03-09 03:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,44.78,44.78,40.3,47.19,1022,,,53,1.01,175,,,,,40,802,Clouds,scattered clouds,03n
1615262400,2021-03-09 04:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,44.29,44.29,39.31,46.78,1022,,,51,1.99,146,,,,,40,802,Clouds,scattered clouds,03n
1615266000,2021-03-09 05:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,43.93,43.93,40.3,46.74,1021,,,51,1.99,140,,,,,40,802,Clouds,scattered clouds,03n
1615269600,2021-03-09 06:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,44.53,42.55,41.45,47.41,1020,,,50,4,128,,,,,40,802,Clouds,scattered clouds,03n
1615273200,2021-03-09 07:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,44.08,42.03,40.62,46.74,1020,,,55,4,186,,,,,40,802,Clouds,scattered clouds,03n
1615276800,2021-03-09 08:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,44.55,41.18,41.45,46.78,1019,,,58,5.99,155,,,,,40,802,Clouds,scattered clouds,03n
1615280400,2021-03-09 09:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,44.6,42.62,42.31,46.78,1018,,,63,4,211,,,,,75,803,Clouds,broken clouds,04n
1615284000,2021-03-09 10:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,44.29,44.29,42.31,46.63,1017,,,68,1.01,166,,,,,40,802,Clouds,scattered clouds,03n
1615287600,2021-03-09 11:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,44.24,42.21,42.31,45.5,1017,,,70,4,236,,,,,40,802,Clouds,scattered clouds,03n
1615291200,2021-03-09 12:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,43.39,40.46,41.31,45.34,1016,,,72,5.01,215,,,,,40,802,Clouds,scattered clouds,03n
1615294800,2021-03-09 13:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,42.78,40.53,40.3,44.98,1016,,,74,4,147,,,,,20,801,Clouds,few clouds,02d
1615298400,2021-03-09 14:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,45.12,42.48,42.46,47.34,1015,,,71,5.01,226,,,,,20,801,Clouds,few clouds,02d
1615302000,2021-03-09 15:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,49.1,47.82,47.48,52.18,1015,,,63,4,225,,,,,40,802,Clouds,scattered clouds,03d
1615305600,2021-03-09 16:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,52.61,50.2,51.13,55.26,1014,,,56,8.01,225,,,,,75,803,Clouds,broken clouds,04d
1615309200,2021-03-09 17:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,55.06,52.81,53.22,57.74,1013,,,54,5.99,211,,,,,90,804,Clouds,overcast clouds,04d
1615312800,2021-03-09 18:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,57.97,55.92,56.82,60.35,1012,,,52,8.01,255,,,,,90,804,Clouds,overcast clouds,04d
1615316400,2021-03-09 19:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,60.44,58.59,59.29,62.35,1011,,,51,8.99,227,,,,,90,804,Clouds,overcast clouds,04d
1615320000,2021-03-09 20:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,61.29,59.61,60.24,63.34,1010,,,53,5.99,198,,,,,90,804,Clouds,overcast clouds,04d
1615323600,2021-03-09 21:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,62.08,60.53,60.49,64.11,1009,,,54,8.99,237,,,,,75,803,Clouds,broken clouds,04d
1615327200,2021-03-09 22:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,62.17,60.71,60.49,64.11,1009,,,56,8.01,223,,,,,75,803,Clouds,broken clouds,04d
1615330800,2021-03-09 23:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,61.41,59.97,59.45,63.18,1009,,,58,5.99,223,,,,,90,804,Clouds,overcast clouds,04d
1615334400,2021-03-10 00:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,59.09,57.61,56.82,61.18,1009,,,62,1.01,225,,,,,90,804,Clouds,overcast clouds,04d
1615338000,2021-03-10 01:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,56.37,54.95,52.75,58.48,1009,,,69,4,238,,,,,90,804,Clouds,overcast clouds,04n
1615341600,2021-03-10 02:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,55.06,53.65,50.14,57.58,1008,,,72,1.99,200,,,,,90,804,Clouds,overcast clouds,04n
1615345200,2021-03-10 03:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,54.36,52.97,50.34,56.37,1008,,,74,3,209,,,,,90,804,Clouds,overcast clouds,04n
1615348800,2021-03-10 04:00:00 +0000 UTC,-21600,Minnehaha Falls,44.915331,-93.211001,53.31,51.91,49.41,55.47,1007,,,76,4,225,,,,,90,804,Clouds,overcast clouds,04n
