Time,year,month,day,hour,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,WD10M,Energy (Wh)
2019-08-03 09:00:00,2019,8,3,9,595.93,0.63,0.17,44.76,272.48,35.55,0.84,4.23,25.87,64.06,98.76,352.8,1797
2019-08-03 10:00:00,2019,8,3,10,768.94,0.72,0.17,35.73,352.15,46.6,1.27,6.4,26.99,57.5,98.71,355.53,3376
2019-08-03 11:00:00,2019,8,3,11,827.62,0.72,0.17,29.27,381.23,51.16,1.52,7.73,28.19,53.81,98.67,348.18,4224
2019-08-03 12:00:00,2019,8,3,12,816.44,0.7,0.18,27.39,375.23,50.53,1.52,7.75,29.0,51.69,98.62,333.43,2681
2019-08-03 13:00:00,2019,8,3,13,800.0,0.7,0.17,31.0,368.45,49.16,1.42,7.2,29.44,50.69,98.57,323.31,3832
2019-08-03 14:00:00,2019,8,3,14,738.03,0.71,0.17,38.52,339.33,44.38,1.16,5.83,29.57,50.5,98.53,312.71,5866
2019-08-03 15:00:00,2019,8,3,15,582.94,0.66,0.17,48.05,266.33,33.89,0.73,3.62,29.33,51.75,98.49,302.77,4339
2019-08-03 16:00:00,2019,8,3,16,419.78,0.61,0.18,58.45,190.5,23.19,0.37,1.85,28.81,54.56,98.46,295.64,792
2019-08-03 17:00:00,2019,8,3,17,262.91,0.55,0.19,69.1,116.83,13.16,0.12,0.62,28.79,57.31,98.44,291.62,359
2019-08-03 18:00:00,2019,8,3,18,100.79,0.42,0.18,79.62,43.45,4.84,0.02,0.08,27.33,64.31,98.43,290.77,1203
2019-08-03 19:00:00,2019,8,3,19,10.55,0.34,0.12,88.62,3.23,0.44,0.0,0.0,25.12,69.94,98.46,297.65,498
2019-08-03 20:00:00,2019,8,3,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,23.97,72.69,98.51,301.65,11
2019-08-04 05:00:00,2019,8,4,5,31.81,0.38,0.16,86.43,11.3,1.34,0.0,0.02,19.57,93.81,98.57,268.68,0
2019-08-04 06:00:00,2019,8,4,6,175.25,0.56,0.19,76.3,74.17,7.84,0.04,0.2,21.53,87.62,98.59,258.74,68
2019-08-04 07:00:00,2019,8,4,7,355.49,0.66,0.19,65.71,157.4,17.88,0.2,1.02,23.55,79.56,98.57,248.94,568
2019-08-04 08:00:00,2019,8,4,8,532.25,0.7,0.18,55.11,239.02,29.24,0.52,2.52,25.88,69.0,98.54,243.33,1657
2019-08-04 09:00:00,2019,8,4,9,680.8,0.73,0.18,44.94,309.58,39.61,0.9,4.42,27.07,64.44,98.51,226.72,2905
2019-08-04 10:00:00,2019,8,4,10,792.91,0.74,0.18,35.95,361.48,47.59,1.27,6.35,27.9,62.06,98.45,213.26,4093
2019-08-04 11:00:00,2019,8,4,11,788.45,0.69,0.18,29.51,363.95,48.77,1.42,7.17,28.38,60.88,98.42,211.02,5279
2019-08-04 12:00:00,2019,8,4,12,790.97,0.67,0.17,27.66,364.8,48.45,1.45,7.25,28.95,59.31,98.37,214.49,5099
2019-08-04 13:00:00,2019,8,4,13,718.11,0.63,0.17,31.25,331.1,44.39,1.26,6.38,29.27,57.94,98.33,219.68,5650
2019-08-04 14:00:00,2019,8,4,14,700.47,0.68,0.16,38.74,323.15,42.08,1.08,5.45,29.24,58.0,98.29,223.21,5506
2019-08-04 15:00:00,2019,8,4,15,509.55,0.58,0.16,48.25,233.7,30.59,0.68,3.45,28.98,59.12,98.24,224.91,4529
2019-08-04 16:00:00,2019,8,4,16,358.13,0.52,0.16,58.64,162.75,20.98,0.35,1.73,28.49,61.31,98.21,225.0,3777
2019-08-04 17:00:00,2019,8,4,17,211.86,0.45,0.16,69.29,94.33,11.69,0.12,0.58,27.69,66.25,98.19,224.88,2442
2019-08-04 18:00:00,2019,8,4,18,83.18,0.36,0.16,79.82,36.42,4.34,0.02,0.08,25.97,78.31,98.19,226.74,1050
2019-08-04 19:00:00,2019,8,4,19,9.26,0.31,0.12,88.73,2.75,0.37,0.0,0.0,23.55,85.94,98.19,228.56,495
2019-08-04 20:00:00,2019,8,4,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,22.96,87.75,98.2,226.61,21
2019-08-05 06:00:00,2019,8,5,6,158.9,0.52,0.18,76.47,68.73,7.53,0.04,0.2,22.02,92.75,98.0,207.73,47
2019-08-05 07:00:00,2019,8,5,7,309.02,0.57,0.17,65.88,139.55,16.72,0.2,1.0,22.7,90.69,97.94,192.28,379
2019-08-05 08:00:00,2019,8,5,8,451.67,0.6,0.16,55.27,206.3,25.91,0.48,2.35,23.75,85.94,97.87,195.81,993
2019-08-05 09:00:00,2019,8,5,9,575.17,0.62,0.16,45.12,265.17,34.12,0.8,4.08,24.65,82.5,97.83,204.57,1810
2019-08-05 10:00:00,2019,8,5,10,555.1,0.52,0.16,36.15,257.4,35.24,0.96,4.9,25.61,80.12,97.82,219.52,3566
2019-08-05 11:00:00,2019,8,5,11,466.03,0.41,0.16,29.76,222.1,32.16,1.02,5.1,26.46,79.06,97.81,237.3,4140
2019-08-05 12:00:00,2019,8,5,12,389.67,0.34,0.17,27.92,188.85,26.41,0.78,3.9,26.91,78.94,97.77,251.29,1469
2019-08-05 13:00:00,2019,8,5,13,618.3,0.55,0.17,31.5,287.73,38.88,1.12,5.6,27.43,77.56,97.72,263.24,1045
2019-08-05 14:00:00,2019,8,5,14,553.8,0.54,0.17,38.97,258.7,34.68,0.91,4.7,27.76,75.5,97.67,274.88,3935
2019-08-05 15:00:00,2019,8,5,15,345.61,0.39,0.16,48.46,161.7,22.84,0.53,2.67,27.34,76.88,97.62,284.57,4314
2019-08-05 16:00:00,2019,8,5,16,216.52,0.32,0.16,58.84,99.3,14.28,0.27,1.33,25.96,85.06,97.62,300.94,556
2019-08-05 17:00:00,2019,8,5,17,169.32,0.37,0.16,69.49,75.7,10.12,0.11,0.52,24.41,92.25,97.64,327.04,911
2019-08-05 18:00:00,2019,8,5,18,50.44,0.22,0.14,80.03,23.77,3.05,0.01,0.05,23.3,93.5,97.69,346.45,1680
2019-08-05 19:00:00,2019,8,5,19,6.66,0.25,0.11,88.84,1.67,0.24,0.0,0.0,21.87,92.88,97.71,2.84,537
2019-08-05 20:00:00,2019,8,5,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.46,92.88,97.76,2.69,63
2019-08-06 05:00:00,2019,8,6,5,30.36,0.4,0.16,86.73,10.38,1.22,0.0,0.02,16.39,92.75,97.94,328.82,0
2019-08-06 06:00:00,2019,8,6,6,175.22,0.57,0.19,76.63,73.3,7.7,0.04,0.17,18.23,87.31,97.95,328.74,66
2019-08-06 07:00:00,2019,8,6,7,355.72,0.66,0.19,66.03,156.1,17.73,0.2,0.98,20.15,84.38,97.96,314.34,605
2019-08-06 08:00:00,2019,8,6,8,536.31,0.71,0.19,55.44,239.45,29.38,0.5,2.5,23.32,70.56,97.95,325.03,1635
2019-08-06 09:00:00,2019,8,6,9,684.9,0.73,0.18,45.3,309.55,39.7,0.88,4.35,25.37,59.19,97.95,325.89,2842
2019-08-06 10:00:00,2019,8,6,10,798.3,0.75,0.17,36.37,362.25,47.73,1.24,6.23,26.44,55.25,97.95,309.65,4046
2019-08-06 11:00:00,2019,8,6,11,841.23,0.73,0.16,30.01,384.4,51.46,1.47,7.42,27.17,53.88,97.91,297.41,5075
2019-08-06 12:00:00,2019,8,6,12,830.88,0.71,0.16,28.2,379.52,50.55,1.47,7.45,27.62,53.31,97.87,289.05,6113
2019-08-06 13:00:00,2019,8,6,13,706.34,0.62,0.16,31.76,323.58,43.73,1.22,6.15,27.69,53.25,97.82,284.47,5879
2019-08-06 14:00:00,2019,8,6,14,696.09,0.68,0.16,39.2,319.12,42.0,1.05,5.23,27.79,53.5,97.76,281.04,5978
2019-08-06 15:00:00,2019,8,6,15,597.9,0.69,0.16,48.67,271.73,34.64,0.7,3.48,27.52,54.94,97.75,276.83,4171
2019-08-06 16:00:00,2019,8,6,16,457.88,0.67,0.17,59.04,205.98,24.95,0.37,1.85,26.69,59.0,97.77,273.07,3569
2019-08-06 17:00:00,2019,8,6,17,290.55,0.63,0.23,69.7,128.05,14.16,0.12,0.6,25.97,63.62,97.76,271.01,2865
2019-08-06 18:00:00,2019,8,6,18,109.95,0.49,0.19,80.23,47.1,5.1,0.02,0.08,24.14,77.25,97.72,267.56,1540
2019-08-06 19:00:00,2019,8,6,19,8.66,0.35,0.12,88.94,2.45,0.34,0.0,0.0,21.55,80.38,97.7,259.03,285
2019-08-06 20:00:00,2019,8,6,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.59,80.31,97.72,247.11,8
2019-08-07 06:00:00,2019,8,7,6,159.6,0.53,0.19,76.8,67.08,7.25,0.03,0.15,20.37,89.88,97.63,255.86,53
2019-08-07 07:00:00,2019,8,7,7,332.73,0.62,0.17,66.2,146.2,16.62,0.17,0.85,20.56,90.62,97.58,229.29,578
2019-08-07 08:00:00,2019,8,7,8,510.96,0.69,0.17,55.61,228.12,27.7,0.45,2.23,21.45,86.06,97.59,237.43,1579
2019-08-07 09:00:00,2019,8,7,9,661.91,0.71,0.16,45.48,300.1,38.11,0.8,3.95,24.04,74.06,97.61,263.05,2761
2019-08-07 10:00:00,2019,8,7,10,770.41,0.73,0.15,36.58,351.83,46.1,1.15,5.7,25.8,68.0,97.61,267.02,3996
2019-08-07 11:00:00,2019,8,7,11,815.6,0.71,0.16,30.27,374.8,50.14,1.37,6.88,26.97,65.0,97.58,276.15,5172
2019-08-07 12:00:00,2019,8,7,12,814.08,0.7,0.16,28.48,374.15,50.48,1.41,7.08,27.73,61.75,97.55,288.1,5910
2019-08-07 13:00:00,2019,8,7,13,803.48,0.72,0.16,32.02,369.17,49.33,1.32,6.65,28.06,58.31,97.52,296.36,5856
2019-08-07 14:00:00,2019,8,7,14,728.97,0.71,0.16,39.45,333.7,43.6,1.05,5.2,27.98,56.38,97.51,301.4,5093
2019-08-07 15:00:00,2019,8,7,15,610.53,0.7,0.16,48.89,276.98,34.97,0.7,3.4,27.5,55.69,97.52,304.01,5677
2019-08-07 16:00:00,2019,8,7,16,445.39,0.66,0.16,59.25,199.55,24.04,0.34,1.75,26.66,56.69,97.54,306.71,4242
2019-08-07 17:00:00,2019,8,7,17,269.63,0.59,0.16,69.91,118.17,13.31,0.11,0.58,25.44,60.38,97.57,310.44,2911
2019-08-07 18:00:00,2019,8,7,18,95.43,0.44,0.17,80.45,41.12,4.77,0.02,0.08,23.51,67.81,97.61,315.17,1266
2019-08-07 19:00:00,2019,8,7,19,7.81,0.35,0.12,89.04,2.2,0.31,0.0,0.0,21.15,73.25,97.68,321.34,301
2019-08-07 20:00:00,2019,8,7,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.9,74.31,97.74,326.94,17
2019-08-08 05:00:00,2019,8,8,5,27.16,0.39,0.16,87.01,8.92,1.08,0.0,0.02,12.75,86.25,98.07,316.2,0
2019-08-08 06:00:00,2019,8,8,6,167.59,0.56,0.19,76.98,67.8,7.22,0.03,0.15,14.76,76.19,98.08,315.41,65
2019-08-08 07:00:00,2019,8,8,7,349.2,0.66,0.16,66.37,148.25,16.77,0.17,0.88,17.01,71.06,98.09,298.09,602
2019-08-08 08:00:00,2019,8,8,8,545.85,0.73,0.18,55.78,238.15,29.1,0.48,2.38,19.99,54.0,98.08,305.38,1637
2019-08-08 09:00:00,2019,8,8,9,700.52,0.76,0.16,45.67,309.33,39.61,0.85,4.2,21.3,48.38,98.08,299.48,2871
2019-08-08 10:00:00,2019,8,8,10,818.35,0.77,0.16,36.8,362.62,47.76,1.21,6.02,22.14,46.69,98.07,297.63,4272
2019-08-08 11:00:00,2019,8,8,11,886.6,0.78,0.16,30.52,394.48,52.72,1.45,7.33,22.81,45.69,98.09,293.85,5454
2019-08-08 12:00:00,2019,8,8,12,908.64,0.78,0.16,28.76,405.15,54.58,1.54,7.8,23.32,45.12,98.09,291.15,6231
2019-08-08 13:00:00,2019,8,8,13,874.73,0.78,0.18,32.3,389.1,52.12,1.41,7.1,23.61,44.81,98.09,290.79,6369
2019-08-08 14:00:00,2019,8,8,14,785.83,0.77,0.17,39.69,349.27,45.92,1.12,5.55,23.64,44.94,98.07,294.0,6084
2019-08-08 15:00:00,2019,8,8,15,656.12,0.76,0.17,49.12,290.27,36.91,0.74,3.62,23.44,45.62,98.04,298.91,5721
2019-08-08 16:00:00,2019,8,8,16,492.61,0.73,0.2,59.47,215.83,25.97,0.38,1.9,22.95,47.12,98.02,303.77,4955
2019-08-08 17:00:00,2019,8,8,17,305.25,0.68,0.21,70.12,131.35,14.31,0.12,0.6,21.95,53.25,98.02,306.23,3580
2019-08-08 18:00:00,2019,8,8,18,117.36,0.55,0.23,80.67,48.4,4.88,0.02,0.08,19.58,67.75,98.05,306.38,1622
2019-08-08 19:00:00,2019,8,8,19,8.38,0.42,0.13,89.13,2.2,0.28,0.0,0.0,16.5,72.94,98.09,311.31,297
2019-08-08 20:00:00,2019,8,8,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,15.48,72.75,98.13,319.35,14
2019-08-09 06:00:00,2019,8,9,6,150.91,0.52,0.17,77.15,63.75,7.09,0.03,0.15,14.68,70.56,98.43,316.35,59
2019-08-09 07:00:00,2019,8,9,7,311.79,0.59,0.17,66.53,137.1,16.3,0.18,0.88,16.66,67.62,98.44,303.81,622
2019-08-09 08:00:00,2019,8,9,8,442.91,0.59,0.16,55.95,196.45,25.35,0.45,2.17,19.81,58.5,98.41,308.36,1689
2019-08-09 09:00:00,2019,8,9,9,644.96,0.7,0.17,45.87,288.62,37.17,0.82,4.1,21.98,50.62,98.41,310.65,2791
2019-08-09 10:00:00,2019,8,9,10,780.97,0.74,0.17,37.02,349.55,45.95,1.17,5.9,23.09,48.62,98.39,287.06,3776
2019-08-09 11:00:00,2019,8,9,11,831.02,0.73,0.17,30.78,373.83,49.84,1.39,7.0,23.9,47.5,98.32,258.69,4659
2019-08-09 12:00:00,2019,8,9,12,847.48,0.73,0.17,29.05,382.12,51.34,1.46,7.38,24.32,46.81,98.29,250.33,4804
2019-08-09 13:00:00,2019,8,9,13,844.66,0.76,0.17,32.57,380.27,50.5,1.38,6.92,24.37,47.0,98.32,274.0,4241
2019-08-09 14:00:00,2019,8,9,14,717.23,0.7,0.17,39.94,323.38,42.22,1.05,5.3,24.21,48.0,98.33,291.22,4829
2019-08-09 15:00:00,2019,8,9,15,523.54,0.61,0.17,49.34,236.02,30.68,0.66,3.3,24.11,49.0,98.26,296.57,5487
2019-08-09 16:00:00,2019,8,9,16,307.28,0.46,0.16,59.69,140.02,18.34,0.3,1.48,23.82,51.62,98.21,295.96,4065
2019-08-09 17:00:00,2019,8,9,17,156.38,0.35,0.16,70.34,70.52,9.34,0.09,0.45,23.51,51.38,98.19,290.39,1759
2019-08-09 18:00:00,2019,8,9,18,35.66,0.17,0.16,80.89,15.83,2.13,0.01,0.02,22.23,63.31,98.19,283.54,795
2019-08-09 19:00:00,2019,8,9,19,5.57,0.31,0.09,89.23,1.05,0.16,0.0,0.0,21.82,52.81,98.23,268.35,272
2019-08-09 20:00:00,2019,8,9,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,21.23,53.75,98.28,242.8,3
2019-08-10 05:00:00,2019,8,10,5,10.73,0.17,0.1,87.28,2.88,0.41,0.0,0.0,15.61,89.75,98.46,208.7,0
2019-08-10 06:00:00,2019,8,10,6,37.82,0.13,0.14,77.32,16.27,2.35,0.02,0.05,16.03,91.12,98.47,200.53,0
2019-08-10 07:00:00,2019,8,10,7,150.87,0.29,0.16,66.7,67.27,8.87,0.11,0.55,16.8,90.06,98.46,189.49,103
2019-08-10 08:00:00,2019,8,10,8,225.08,0.3,0.16,56.13,103.52,14.03,0.27,1.33,17.6,88.62,98.42,181.3,244
2019-08-10 09:00:00,2019,8,10,9,272.32,0.3,0.16,46.05,131.38,18.62,0.45,2.27,18.68,84.06,98.39,176.12,478
2019-08-10 10:00:00,2019,8,10,10,298.58,0.28,0.16,37.24,146.48,21.16,0.59,3.0,19.79,79.31,98.36,170.73,632
2019-08-10 11:00:00,2019,8,10,11,375.09,0.33,0.16,31.05,183.17,26.02,0.78,3.9,19.86,77.81,98.32,157.74,1699
2019-08-10 12:00:00,2019,8,10,12,450.18,0.39,0.17,29.34,217.48,30.88,0.95,4.73,19.5,79.44,98.25,139.35,2312
2019-08-10 13:00:00,2019,8,10,13,238.06,0.21,0.16,32.85,122.62,18.34,0.55,2.75,19.44,81.31,98.2,129.81,1110
2019-08-10 14:00:00,2019,8,10,14,205.11,0.2,0.16,40.19,104.38,15.61,0.43,2.23,19.62,82.38,98.19,125.29,767
2019-08-10 15:00:00,2019,8,10,15,142.89,0.16,0.16,49.58,71.0,10.62,0.24,1.23,19.68,84.31,98.17,113.18,413
2019-08-10 16:00:00,2019,8,10,16,89.21,0.13,0.15,59.91,42.88,6.19,0.11,0.52,19.67,85.06,98.14,105.64,553
2019-08-10 17:00:00,2019,8,10,17,49.52,0.11,0.13,70.56,22.23,3.18,0.03,0.15,19.2,87.81,98.11,103.87,155
2019-08-10 18:00:00,2019,8,10,18,15.91,0.08,0.15,81.12,7.27,1.0,0.0,0.02,18.4,92.06,98.09,108.69,200
2019-08-10 19:00:00,2019,8,10,19,5.67,0.36,0.07,89.32,0.92,0.14,0.0,0.0,17.63,95.19,98.09,114.08,104
2019-08-10 20:00:00,2019,8,10,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,17.3,96.06,98.11,116.32,0
2019-08-11 06:00:00,2019,8,11,6,27.34,0.09,0.12,77.49,11.3,1.68,0.01,0.05,17.45,95.56,98.18,44.46,16
2019-08-11 07:00:00,2019,8,11,7,102.05,0.2,0.15,66.88,46.8,6.94,0.09,0.42,19.22,92.56,98.2,33.07,175
2019-08-11 08:00:00,2019,8,11,8,149.11,0.2,0.16,56.3,70.58,10.54,0.21,1.02,21.14,86.69,98.21,32.65,394
2019-08-11 09:00:00,2019,8,11,9,218.62,0.24,0.16,46.25,107.48,15.95,0.4,2.02,22.73,80.31,98.24,35.77,887
2019-08-11 10:00:00,2019,8,11,10,265.34,0.25,0.16,37.47,131.83,19.66,0.56,2.88,23.81,76.0,98.25,37.61,1256
2019-08-11 11:00:00,2019,8,11,11,272.22,0.24,0.16,31.32,135.0,20.32,0.62,3.12,24.98,72.0,98.19,33.05,1414
2019-08-11 12:00:00,2019,8,11,12,274.25,0.23,0.16,29.63,136.83,20.8,0.65,3.25,25.83,69.0,98.16,29.96,1982
2019-08-11 13:00:00,2019,8,11,13,250.0,0.23,0.16,33.13,125.25,18.92,0.58,2.92,26.44,66.81,98.22,27.82,2162
2019-08-11 14:00:00,2019,8,11,14,246.92,0.24,0.16,40.45,121.52,18.24,0.51,2.62,26.62,65.62,98.21,9.61,2086
2019-08-11 15:00:00,2019,8,11,15,283.12,0.33,0.16,49.82,130.98,18.75,0.43,2.17,26.33,65.56,98.17,2.14,3446
2019-08-11 16:00:00,2019,8,11,16,210.49,0.32,0.16,60.14,97.02,13.52,0.23,1.12,25.69,67.62,98.14,6.72,3183
2019-08-11 17:00:00,2019,8,11,17,135.8,0.31,0.15,70.79,59.7,7.76,0.08,0.38,25.09,72.94,98.13,16.94,2269
2019-08-11 18:00:00,2019,8,11,18,73.3,0.37,0.18,81.36,31.23,3.48,0.01,0.05,24.01,77.94,98.15,32.22,1099
2019-08-11 19:00:00,2019,8,11,19,7.03,0.51,0.08,89.41,1.27,0.17,0.0,0.0,23.49,69.5,98.18,79.54,212
2019-08-11 20:00:00,2019,8,11,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,22.55,72.81,98.22,156.5,6
2019-08-12 05:00:00,2019,8,12,5,11.38,0.2,0.11,87.54,3.15,0.45,0.0,0.0,17.82,97.5,98.01,88.95,0
2019-08-12 06:00:00,2019,8,12,6,57.36,0.2,0.15,77.66,25.33,3.58,0.02,0.1,19.68,92.19,98.01,110.73,70
2019-08-12 07:00:00,2019,8,12,7,127.49,0.25,0.16,67.05,58.7,8.39,0.11,0.52,20.65,90.38,98.08,137.29,350
2019-08-12 08:00:00,2019,8,12,8,262.98,0.36,0.16,56.48,121.98,16.86,0.34,1.65,22.02,85.69,98.03,103.84,1052
2019-08-12 09:00:00,2019,8,12,9,281.73,0.3,0.17,46.45,133.48,19.08,0.47,2.38,23.22,79.38,97.94,80.06,1398
2019-08-12 10:00:00,2019,8,12,10,285.27,0.27,0.16,37.7,141.65,20.81,0.59,3.05,24.18,73.69,97.88,82.63,1606
2019-08-12 11:00:00,2019,8,12,11,371.0,0.33,0.17,31.59,181.48,26.09,0.79,3.95,25.04,70.12,97.88,93.04,1261
2019-08-12 12:00:00,2019,8,12,12,412.12,0.36,0.17,29.93,198.67,27.51,0.84,4.15,25.99,67.25,97.87,100.59,1796
2019-08-12 13:00:00,2019,8,12,13,373.95,0.34,0.17,33.42,180.12,24.97,0.73,3.7,26.57,65.5,97.85,104.32,2822
2019-08-12 14:00:00,2019,8,12,14,320.54,0.32,0.16,40.72,150.25,20.76,0.55,2.85,26.59,65.5,97.82,105.12,1947
2019-08-12 15:00:00,2019,8,12,15,266.61,0.31,0.16,50.06,125.17,17.04,0.38,1.92,26.33,66.5,97.79,103.97,2038
2019-08-12 16:00:00,2019,8,12,16,181.22,0.27,0.16,60.38,83.85,11.35,0.19,0.92,26.06,68.06,97.77,102.55,920
2019-08-12 17:00:00,2019,8,12,17,92.17,0.21,0.15,71.02,41.12,5.64,0.05,0.27,25.34,73.81,97.76,99.57,1099
2019-08-12 18:00:00,2019,8,12,18,57.75,0.28,0.16,81.07,25.85,3.35,0.02,0.05,23.79,84.56,97.78,93.96,650
2019-08-12 19:00:00,2019,8,12,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,21.45,88.94,97.79,82.36,203
2019-08-12 20:00:00,2019,8,12,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.43,92.44,97.8,75.69,1
2019-08-13 06:00:00,2019,8,13,6,112.72,0.41,0.18,77.84,48.12,5.31,0.02,0.12,18.63,95.81,97.98,341.73,51
2019-08-13 07:00:00,2019,8,13,7,193.44,0.38,0.15,67.22,86.5,11.01,0.13,0.65,19.87,93.31,98.01,328.52,635
2019-08-13 08:00:00,2019,8,13,8,296.12,0.41,0.15,56.66,135.95,18.52,0.35,1.73,21.22,88.88,98.02,321.53,1097
2019-08-13 09:00:00,2019,8,13,9,428.02,0.47,0.15,46.65,198.88,27.14,0.65,3.25,22.94,80.25,98.03,315.92,1859
2019-08-13 10:00:00,2019,8,13,10,594.07,0.57,0.16,37.93,275.7,37.66,1.03,5.27,24.45,71.75,98.03,309.81,3340
2019-08-13 11:00:00,2019,8,13,11,699.86,0.62,0.16,31.87,324.15,44.38,1.3,6.62,25.48,66.62,98.02,307.17,4961
2019-08-13 12:00:00,2019,8,13,12,834.22,0.73,0.16,30.23,383.62,51.57,1.53,7.8,26.06,64.0,98.01,309.26,5475
2019-08-13 13:00:00,2019,8,13,13,787.21,0.71,0.15,33.72,360.8,47.95,1.35,6.85,26.27,63.06,97.99,313.48,5976
2019-08-13 14:00:00,2019,8,13,14,399.05,0.4,0.15,40.98,188.42,26.31,0.7,3.58,26.11,63.38,97.98,321.12,5655
2019-08-13 15:00:00,2019,8,13,15,397.38,0.47,0.15,50.31,185.17,24.74,0.55,2.7,25.49,65.56,97.97,330.01,4683
2019-08-13 16:00:00,2019,8,13,16,286.54,0.44,0.14,60.62,130.62,16.67,0.26,1.3,24.3,72.25,97.95,345.61,1034
2019-08-13 17:00:00,2019,8,13,17,192.94,0.45,0.14,71.26,85.1,9.91,0.09,0.42,23.28,80.31,97.95,347.47,823
2019-08-13 18:00:00,2019,8,13,18,59.55,0.3,0.17,81.39,25.17,3.02,0.01,0.05,21.4,86.94,97.98,345.71,816
2019-08-13 19:00:00,2019,8,13,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.9,94.12,98.02,344.2,199
2019-08-13 20:00:00,2019,8,13,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.15,96.38,98.07,346.8,0
2019-08-14 05:00:00,2019,8,14,5,11.85,0.23,0.12,87.8,3.48,0.51,0.0,0.0,15.49,95.75,98.41,37.94,0
2019-08-14 06:00:00,2019,8,14,6,63.92,0.23,0.16,78.02,26.33,3.3,0.02,0.08,16.15,93.69,98.45,39.26,20
2019-08-14 07:00:00,2019,8,14,7,160.05,0.31,0.16,67.39,70.88,9.67,0.12,0.55,17.41,87.75,98.48,47.01,249
2019-08-14 08:00:00,2019,8,14,8,282.43,0.39,0.14,56.84,128.7,17.41,0.31,1.55,19.01,78.75,98.51,50.23,748
2019-08-14 09:00:00,2019,8,14,9,496.6,0.55,0.15,46.84,227.52,29.98,0.67,3.38,20.58,70.88,98.53,43.78,2187
2019-08-14 10:00:00,2019,8,14,10,556.28,0.53,0.15,38.17,252.35,33.96,0.88,4.48,21.96,64.25,98.54,37.71,3623
2019-08-14 11:00:00,2019,8,14,11,604.43,0.54,0.16,32.15,279.88,38.62,1.11,5.58,22.99,59.5,98.53,33.04,5082
2019-08-14 12:00:00,2019,8,14,12,660.8,0.58,0.16,30.55,304.15,41.88,1.23,6.12,23.7,56.19,98.52,29.7,5668
2019-08-14 13:00:00,2019,8,14,13,656.4,0.59,0.15,34.02,298.12,40.26,1.11,5.6,24.15,53.94,98.51,27.81,5204
2019-08-14 14:00:00,2019,8,14,14,628.3,0.63,0.15,41.26,284.0,37.11,0.91,4.6,24.3,52.62,98.49,26.46,5278
2019-08-14 15:00:00,2019,8,14,15,543.75,0.65,0.14,50.57,244.1,30.54,0.6,2.98,24.15,52.25,98.46,25.67,5337
2019-08-14 16:00:00,2019,8,14,16,394.58,0.61,0.14,60.86,173.08,20.66,0.29,1.45,23.7,53.25,98.45,26.69,4666
2019-08-14 17:00:00,2019,8,14,17,220.98,0.52,0.13,71.5,93.4,10.53,0.09,0.4,23.4,56.5,98.45,29.83,3503
2019-08-14 18:00:00,2019,8,14,18,77.51,0.41,0.18,81.71,32.25,3.7,0.01,0.05,21.87,64.31,98.47,37.44,1509
2019-08-14 19:00:00,2019,8,14,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.66,57.75,98.49,55.25,240
2019-08-14 20:00:00,2019,8,14,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.28,56.25,98.53,79.11,3
2019-08-15 06:00:00,2019,8,15,6,123.22,0.45,0.16,78.2,52.2,6.06,0.02,0.12,16.94,82.69,98.5,216.51,38
2019-08-15 07:00:00,2019,8,15,7,277.41,0.55,0.16,67.57,121.52,14.52,0.16,0.75,18.61,77.38,98.49,202.95,384
2019-08-15 08:00:00,2019,8,15,8,497.32,0.69,0.16,57.03,221.52,26.88,0.43,2.15,21.42,65.25,98.46,195.24,1213
2019-08-15 09:00:00,2019,8,15,9,656.3,0.73,0.16,47.05,295.52,37.46,0.79,3.88,23.0,59.31,98.41,186.36,2326
2019-08-15 10:00:00,2019,8,15,10,678.26,0.66,0.17,38.41,310.25,40.81,1.04,5.3,23.9,57.31,98.36,181.05,3734
2019-08-15 11:00:00,2019,8,15,11,645.41,0.58,0.16,32.43,292.38,40.03,1.1,5.58,24.48,56.62,98.27,178.66,4997
2019-08-15 12:00:00,2019,8,15,12,713.5,0.62,0.17,30.86,326.15,43.44,1.23,6.2,24.83,56.44,98.16,173.93,2907
