Time,year,month,day,hour,ALLSKY_SFC_SW_DWN,T2M,RH2M
4/29/20 20:00,2020,4,29,20,0,9.19,83.62
4/30/20 6:00,2020,4,30,6,189.46,5.12,85.69
4/30/20 7:00,2020,4,30,7,376.73,7.9,77.19
4/30/20 8:00,2020,4,30,8,586.27,11.47,59.06
4/30/20 9:00,2020,4,30,9,742.07,13.31,49.69
4/30/20 10:00,2020,4,30,10,859.78,14.83,45.38
4/30/20 11:00,2020,4,30,11,922.83,16.24,41.94
4/30/20 12:00,2020,4,30,12,945.34,17.4,39.25
4/30/20 13:00,2020,4,30,13,903.5,18.2,37.62
4/30/20 14:00,2020,4,30,14,804.1,18.6,36.75
4/30/20 15:00,2020,4,30,15,663.69,18.65,36.69
4/30/20 16:00,2020,4,30,16,485.7,18.38,38
4/30/20 17:00,2020,4,30,17,287.82,17.87,41.19
4/30/20 18:00,2020,4,30,18,91.16,16.72,41.75
4/30/20 19:00,2020,4,30,19,0,14.41,41.19
4/30/20 20:00,2020,4,30,20,0,12.19,52.19
5/1/20 1:00,2020,5,1,1,0,6.95,80.38
5/1/20 5:00,2020,5,1,5,15.34,6.9,83.88
5/1/20 6:00,2020,5,1,6,43.85,8.37,79
5/1/20 7:00,2020,5,1,7,72.95,9.55,77.06
5/1/20 8:00,2020,5,1,8,116.61,10.55,76.75
5/1/20 9:00,2020,5,1,9,273.79,11.42,75.44
5/1/20 10:00,2020,5,1,10,407.17,12.31,74.44
5/1/20 11:00,2020,5,1,11,647.05,13.15,75.25
5/1/20 12:00,2020,5,1,12,710.24,14.22,72.94
5/1/20 13:00,2020,5,1,13,724.98,17.4,61.81
5/1/20 14:00,2020,5,1,14,582.33,19.83,55.19
5/1/20 15:00,2020,5,1,15,450.66,21.19,53.75
5/1/20 16:00,2020,5,1,16,301.26,21.03,57.5
5/1/20 17:00,2020,5,1,17,165.74,20.27,63
5/1/20 18:00,2020,5,1,18,49.48,19.19,70.62
5/1/20 19:00,2020,5,1,19,0,18.01,79.06
5/1/20 20:00,2020,5,1,20,0,17.04,84.44
5/2/20 6:00,2020,5,2,6,176.72,11.68,88.44
5/2/20 7:00,2020,5,2,7,388.92,13.87,77.81
5/2/20 8:00,2020,5,2,8,525.28,14.65,75.06
5/2/20 9:00,2020,5,2,9,706.84,14.87,73.75
5/2/20 10:00,2020,5,2,10,820.55,16.28,64.38
5/2/20 11:00,2020,5,2,11,855.9,19.3,49.19
5/2/20 12:00,2020,5,2,12,814.66,20.15,43.94
5/2/20 13:00,2020,5,2,13,794.89,18.81,45.81
5/2/20 14:00,2020,5,2,14,607.62,18.69,45.75
5/2/20 15:00,2020,5,2,15,454.24,19.78,42.12
5/2/20 16:00,2020,5,2,16,336.23,19.53,42.19
5/2/20 17:00,2020,5,2,17,269.77,18.08,47.81
5/2/20 18:00,2020,5,2,18,99.16,15.43,59.5
5/2/20 19:00,2020,5,2,19,0,12.57,67.81
5/2/20 20:00,2020,5,2,20,0,11.31,70.81
5/3/20 1:00,2020,5,3,1,0,6.44,86.5
5/3/20 5:00,2020,5,3,5,43.59,5.3,92.44
5/3/20 6:00,2020,5,3,6,221.46,7.84,80.75
5/3/20 7:00,2020,5,3,7,413.48,9.94,64.81
5/3/20 8:00,2020,5,3,8,597.83,11.57,55.81
5/3/20 9:00,2020,5,3,9,753.89,13.01,50.75
5/3/20 10:00,2020,5,3,10,870.24,14.18,47.06
5/3/20 11:00,2020,5,3,11,928.38,15.12,44.5
5/3/20 12:00,2020,5,3,12,608.26,15.75,43
5/3/20 13:00,2020,5,3,13,895.66,16.01,42.31
5/3/20 14:00,2020,5,3,14,805.91,15.9,42.56
5/3/20 15:00,2020,5,3,15,667.61,15.44,43.88
5/3/20 16:00,2020,5,3,16,497.26,14.62,46.44
5/3/20 17:00,2020,5,3,17,302.16,13.39,50.88
5/3/20 18:00,2020,5,3,18,111.84,11.28,62.56
5/3/20 19:00,2020,5,3,19,0,8.15,77.31
5/3/20 20:00,2020,5,3,20,0,6.92,80.5
5/4/20 5:00,2020,5,4,5,49.43,1.27,97
5/4/20 6:00,2020,5,4,6,187.89,2.72,85.88
5/4/20 7:00,2020,5,4,7,337.41,4.62,73.06
5/4/20 8:00,2020,5,4,8,509.91,6.66,63.75
5/4/20 9:00,2020,5,4,9,698.66,8.61,58.44
5/4/20 10:00,2020,5,4,10,737.6,10.12,55.81
5/4/20 11:00,2020,5,4,11,635.81,11.53,53.88
5/4/20 12:00,2020,5,4,12,573.7,12.68,52.5
5/4/20 13:00,2020,5,4,13,576.29,12.78,53.12
5/4/20 14:00,2020,5,4,14,501.2,13.51,52.38
5/4/20 15:00,2020,5,4,15,325.91,13.59,53.12
5/4/20 16:00,2020,5,4,16,220.07,12.28,63.12
5/4/20 17:00,2020,5,4,17,126.14,11.31,74.31
5/4/20 18:00,2020,5,4,18,41.45,9.97,80.62
5/4/20 19:00,2020,5,4,19,0,8.87,82.44
5/4/20 20:00,2020,5,4,20,0,8.83,81.44
5/5/20 1:00,2020,5,5,1,0,7.3,88.38
5/5/20 6:00,2020,5,5,6,90.25,5.79,83.62
5/5/20 7:00,2020,5,5,7,166.18,6.37,76.88
5/5/20 8:00,2020,5,5,8,270.35,7.23,65.5
5/5/20 9:00,2020,5,5,9,382.34,8.2,58.62
5/5/20 10:00,2020,5,5,10,523.19,9.24,54.38
5/5/20 11:00,2020,5,5,11,644.34,10.3,50.88
5/5/20 12:00,2020,5,5,12,612.62,11.39,47.94
5/5/20 13:00,2020,5,5,13,533.91,12.33,45.62
5/5/20 14:00,2020,5,5,14,386.53,13.05,43.88
5/5/20 15:00,2020,5,5,15,343.34,13.53,42.31
5/5/20 16:00,2020,5,5,16,253.06,13.54,42.19
5/5/20 17:00,2020,5,5,17,128.55,12.79,49.5
5/5/20 18:00,2020,5,5,18,20.54,10.44,73.06
5/5/20 19:00,2020,5,5,19,0,8.35,74.94
5/5/20 20:00,2020,5,5,20,0,7.68,76.19
5/6/20 5:00,2020,5,6,5,30.46,5.4,95.25
5/6/20 6:00,2020,5,6,6,123.13,7.09,88.94
5/6/20 7:00,2020,5,6,7,253.05,9.46,77.31
5/6/20 8:00,2020,5,6,8,345.56,12.44,61.94
5/6/20 9:00,2020,5,6,9,535.34,14.89,49.31
5/6/20 10:00,2020,5,6,10,656.3,16.22,44.5
5/6/20 11:00,2020,5,6,11,542.08,16.58,43.12
5/6/20 12:00,2020,5,6,12,527.13,16.6,43
5/6/20 13:00,2020,5,6,13,601.83,16.72,42.88
5/6/20 14:00,2020,5,6,14,577.19,16.82,42.69
5/6/20 15:00,2020,5,6,15,445.02,16.72,42.56
5/6/20 16:00,2020,5,6,16,314.4,16.44,42.81
5/6/20 17:00,2020,5,6,17,251,15.57,46.38
5/6/20 18:00,2020,5,6,18,95.55,13.29,57.38
5/6/20 19:00,2020,5,6,19,0,10.37,65.25
5/6/20 20:00,2020,5,6,20,0,9.08,67.62
5/7/20 1:00,2020,5,7,1,0,4.71,85.06
5/7/20 5:00,2020,5,7,5,41.27,2.11,92.44
5/7/20 6:00,2020,5,7,6,190.55,4.15,80.81
5/7/20 7:00,2020,5,7,7,357.59,7.26,61.19
5/7/20 8:00,2020,5,7,8,475.67,9.46,46
5/7/20 9:00,2020,5,7,9,538.95,10.8,42.44
5/7/20 10:00,2020,5,7,10,656.88,11.95,39.94
5/7/20 11:00,2020,5,7,11,782.56,12.35,38.44
5/7/20 12:00,2020,5,7,12,826.27,12.88,37.38
5/7/20 13:00,2020,5,7,13,809.17,13.2,36.69
5/7/20 14:00,2020,5,7,14,727.49,13.26,36.19
5/7/20 15:00,2020,5,7,15,594.66,13.04,35.94
5/7/20 16:00,2020,5,7,16,394.42,12.41,36.88
5/7/20 17:00,2020,5,7,17,238.73,11.4,39.62
5/7/20 18:00,2020,5,7,18,81.45,9.39,50.19
5/7/20 19:00,2020,5,7,19,7.37,6.51,62.31
5/7/20 20:00,2020,5,7,20,0,5.18,65.38
5/8/20 5:00,2020,5,8,5,59.49,-1.31,87.94
5/8/20 6:00,2020,5,8,6,237.45,0.23,69.88
5/8/20 7:00,2020,5,8,7,440.97,1.62,51.56
5/8/20 8:00,2020,5,8,8,627.54,2.8,43.44
5/8/20 9:00,2020,5,8,9,784.48,3.98,39.38
5/8/20 10:00,2020,5,8,10,907.04,5.21,37.44
5/8/20 11:00,2020,5,8,11,973.48,6.43,36.31
5/8/20 12:00,2020,5,8,12,977.6,7.43,35.44
5/8/20 13:00,2020,5,8,13,937.49,8.15,35
5/8/20 14:00,2020,5,8,14,838.45,8.51,35.06
5/8/20 15:00,2020,5,8,15,698.1,8.58,35.31
5/8/20 16:00,2020,5,8,16,520.38,8.33,36
5/8/20 17:00,2020,5,8,17,324.05,7.68,38.38
5/8/20 18:00,2020,5,8,18,123.62,6.01,52.75
5/8/20 19:00,2020,5,8,19,8.97,2.24,73.06
5/8/20 20:00,2020,5,8,20,0,1.07,73.56
5/9/20 1:00,2020,5,9,1,0,1.65,54.62
5/9/20 5:00,2020,5,9,5,48.99,-1.47,80.75
5/9/20 6:00,2020,5,9,6,137.8,2.05,66.81
5/9/20 7:00,2020,5,9,7,199.62,4.55,59.62
5/9/20 8:00,2020,5,9,8,264.26,8.04,41.44
5/9/20 9:00,2020,5,9,9,394.53,9.53,39.44
5/9/20 10:00,2020,5,9,10,720.19,10.64,41.31
5/9/20 11:00,2020,5,9,11,702.9,11.87,43.5
5/9/20 12:00,2020,5,9,12,627.88,13.26,45.56
5/9/20 13:00,2020,5,9,13,486.3,14.39,48
5/9/20 14:00,2020,5,9,14,128.31,14.94,52.25
5/9/20 15:00,2020,5,9,15,162.29,14.05,62.19
5/9/20 16:00,2020,5,9,16,75.29,11.69,78.06
5/9/20 17:00,2020,5,9,17,134.69,9.26,87.19
5/9/20 18:00,2020,5,9,18,22.2,6.49,89.25
5/9/20 19:00,2020,5,9,19,4.9,3.74,90.5
5/9/20 20:00,2020,5,9,20,0,2.35,92.12
5/10/20 5:00,2020,5,10,5,33.85,1.07,96.19
5/10/20 6:00,2020,5,10,6,130.23,2.42,90.06
5/10/20 7:00,2020,5,10,7,315.56,4.58,75.5
5/10/20 8:00,2020,5,10,8,382.97,6.36,58.62
5/10/20 9:00,2020,5,10,9,467.24,6.99,53.31
5/10/20 10:00,2020,5,10,10,407.02,7.76,51.12
5/10/20 11:00,2020,5,10,11,496.37,8.4,50.19
5/10/20 12:00,2020,5,10,12,340.58,9.04,50.12
5/10/20 13:00,2020,5,10,13,317.41,9.23,50.69
5/10/20 14:00,2020,5,10,14,264.96,9.11,51.88
5/10/20 15:00,2020,5,10,15,212.03,9.01,52.19
5/10/20 16:00,2020,5,10,16,151.28,8.76,52.44
5/10/20 17:00,2020,5,10,17,84.51,8.11,54.81
5/10/20 18:00,2020,5,10,18,21.58,7.01,62
5/10/20 19:00,2020,5,10,19,3.73,5.12,74.19
5/10/20 20:00,2020,5,10,20,0,4.31,78.12
5/11/20 1:00,2020,5,11,1,0,1.94,89
5/11/20 5:00,2020,5,11,5,48.38,1.04,92.5
5/11/20 6:00,2020,5,11,6,214.49,2.28,82.94
5/11/20 7:00,2020,5,11,7,418.31,5.11,60.19
5/11/20 8:00,2020,5,11,8,616.18,7.44,44.62
5/11/20 9:00,2020,5,11,9,776.04,8.84,40.06
5/11/20 10:00,2020,5,11,10,837.52,9.9,38.44
5/11/20 11:00,2020,5,11,11,768.14,10.77,37.75
5/11/20 12:00,2020,5,11,12,921.22,11.38,37.31
5/11/20 13:00,2020,5,11,13,852.91,11.69,36.94
5/11/20 14:00,2020,5,11,14,807.66,11.7,36.56
5/11/20 15:00,2020,5,11,15,689.12,11.56,36.12
5/11/20 16:00,2020,5,11,16,516.43,11.15,36.19
5/11/20 17:00,2020,5,11,17,325.04,10.3,38.38
5/11/20 18:00,2020,5,11,18,130.94,8.29,53.44
5/11/20 19:00,2020,5,11,19,9.98,4.44,71
5/11/20 20:00,2020,5,11,20,0,3.23,71.88
5/12/20 5:00,2020,5,12,5,67.09,-1.96,86
5/12/20 6:00,2020,5,12,6,253.02,0.9,69.94
5/12/20 7:00,2020,5,12,7,452.28,3.83,62.69
5/12/20 8:00,2020,5,12,8,637.09,7.94,36.62
5/12/20 9:00,2020,5,12,9,788.16,9.54,32.5
5/12/20 10:00,2020,5,12,10,898.43,10.78,31.44
5/12/20 11:00,2020,5,12,11,959.6,11.85,31.06
5/12/20 12:00,2020,5,12,12,972.96,12.74,30.5
5/12/20 13:00,2020,5,12,13,922.37,13.37,30.38
5/12/20 14:00,2020,5,12,14,826.48,13.67,30.44
5/12/20 15:00,2020,5,12,15,687.39,13.76,30.31
5/12/20 16:00,2020,5,12,16,514.66,13.56,30.69
5/12/20 17:00,2020,5,12,17,321.03,12.94,34.06
5/12/20 18:00,2020,5,12,18,116.59,11.44,50.94
5/12/20 19:00,2020,5,12,19,8.3,9.04,56.56
5/12/20 20:00,2020,5,12,20,0,6.73,64.25
5/13/20 1:00,2020,5,13,1,0,4.66,71.88
5/13/20 6:00,2020,5,13,6,62.38,5.6,78.62
5/13/20 7:00,2020,5,13,7,96.59,6.67,77.06
5/13/20 8:00,2020,5,13,8,137.34,7.94,75.56
5/13/20 9:00,2020,5,13,9,164.66,8.77,77.19
5/13/20 10:00,2020,5,13,10,204.28,9.57,77.94
5/13/20 11:00,2020,5,13,11,298.41,11.53,70.81
5/13/20 12:00,2020,5,13,12,359.7,13.34,63.62
5/13/20 13:00,2020,5,13,13,265.89,14.42,61.69
5/13/20 14:00,2020,5,13,14,249.3,13.97,68.56
5/13/20 15:00,2020,5,13,15,90.04,13.65,76.25
5/13/20 16:00,2020,5,13,16,59.84,13.33,81.5
5/13/20 17:00,2020,5,13,17,53.67,12.8,85.94
5/13/20 18:00,2020,5,13,18,20.77,12.08,90.31
5/13/20 19:00,2020,5,13,19,7.23,11.36,94
5/13/20 20:00,2020,5,13,20,0,11.02,95.44
5/14/20 6:00,2020,5,14,6,138.84,11.19,94.81
5/14/20 7:00,2020,5,14,7,259.02,11.81,91.81
5/14/20 8:00,2020,5,14,8,399.29,13.13,83
5/14/20 9:00,2020,5,14,9,634.11,15.56,71.06
5/14/20 10:00,2020,5,14,10,722.38,17.65,63.5
5/14/20 11:00,2020,5,14,11,762.37,19.28,59.06
5/14/20 12:00,2020,5,14,12,715.58,20.44,55.75
5/14/20 13:00,2020,5,14,13,701.58,20.93,54
5/14/20 14:00,2020,5,14,14,650.81,21.03,53.31
5/14/20 15:00,2020,5,14,15,548.55,21.12,52.81
5/14/20 16:00,2020,5,14,16,328.78,20.96,53.31
5/14/20 17:00,2020,5,14,17,202.04,20.17,59.06
5/14/20 18:00,2020,5,14,18,81.55,18.07,75.69
5/14/20 19:00,2020,5,14,19,7.93,14.97,79.75
5/14/20 20:00,2020,5,14,20,0,14.47,79.81
5/15/20 1:00,2020,5,15,1,0,6.91,87.38
5/15/20 5:00,2020,5,15,5,73.91,5.8,94
5/15/20 6:00,2020,5,15,6,247.26,8.17,82.5
5/15/20 7:00,2020,5,15,7,408.76,10.87,65.94
5/15/20 8:00,2020,5,15,8,536.46,12.76,58.06
5/15/20 9:00,2020,5,15,9,704.34,14.38,54.69
5/15/20 10:00,2020,5,15,10,858.09,15.79,52.56
5/15/20 11:00,2020,5,15,11,951.68,17.05,51.12
5/15/20 12:00,2020,5,15,12,964.14,18.39,49.88
5/15/20 13:00,2020,5,15,13,916.68,19.39,49.12
5/15/20 14:00,2020,5,15,14,820.86,19.94,48.62
5/15/20 15:00,2020,5,15,15,662.79,20.08,48.5
5/15/20 16:00,2020,5,15,16,509.8,19.71,49.75
5/15/20 17:00,2020,5,15,17,320.85,18.83,54.12
5/15/20 18:00,2020,5,15,18,132.79,16.63,73
5/15/20 19:00,2020,5,15,19,11.73,13.57,80
5/15/20 20:00,2020,5,15,20,0,12.06,82.25
5/16/20 5:00,2020,5,16,5,36.87,10.11,92.5
5/16/20 6:00,2020,5,16,6,63.95,10.8,87.56
5/16/20 7:00,2020,5,16,7,116.01,11.87,78.94
5/16/20 8:00,2020,5,16,8,205.53,12.87,71.12
5/16/20 9:00,2020,5,16,9,435.28,14.09,65.69
5/16/20 10:00,2020,5,16,10,635.58,15.06,63.5
5/16/20 11:00,2020,5,16,11,423.66,14.79,66.25
5/16/20 12:00,2020,5,16,12,451.49,14.73,68.31
5/16/20 13:00,2020,5,16,13,464.1,14.74,70.88
5/16/20 14:00,2020,5,16,14,290.48,14.62,75.06
5/16/20 15:00,2020,5,16,15,167.17,14.69,78.38
5/16/20 16:00,2020,5,16,16,88.86,14.13,84.5
5/16/20 17:00,2020,5,16,17,67.64,13.36,90.69
5/16/20 18:00,2020,5,16,18,19,12.79,93.62
5/16/20 19:00,2020,5,16,19,8.24,12.4,94.81
5/16/20 20:00,2020,5,16,20,0,12.17,95.12
5/17/20 1:00,2020,5,17,1,0,9.26,95
5/17/20 6:00,2020,5,17,6,43.21,8.58,93
5/17/20 7:00,2020,5,17,7,63.15,10.06,90.69
5/17/20 8:00,2020,5,17,8,77.95,11.04,88.81
5/17/20 9:00,2020,5,17,9,65.23,11.44,87.88
5/17/20 10:00,2020,5,17,10,101.68,11.6,87.44
5/17/20 11:00,2020,5,17,11,153.01,11.76,87.44
5/17/20 12:00,2020,5,17,12,105.41,12.23,86.94
5/17/20 13:00,2020,5,17,13,75.88,12.87,85.62
5/17/20 14:00,2020,5,17,14,76.16,13.19,85.62
5/17/20 15:00,2020,5,17,15,156.03,13.3,86.25
5/17/20 16:00,2020,5,17,16,110.44,13.26,86.75
5/17/20 17:00,2020,5,17,17,89.7,12.9,87.12
5/17/20 18:00,2020,5,17,18,18.11,12.23,88.38
5/17/20 19:00,2020,5,17,19,7.65,11.44,90.38
5/17/20 20:00,2020,5,17,20,0,10.69,92.19
5/18/20 6:00,2020,5,18,6,207.59,7.79,91.5
5/18/20 7:00,2020,5,18,7,279.55,10.16,83.5
5/18/20 8:00,2020,5,18,8,384.23,13.01,74.31
5/18/20 9:00,2020,5,18,9,404.95,15.43,67.19
5/18/20 10:00,2020,5,18,10,329.94,17.13,62.88
5/18/20 11:00,2020,5,18,11,429.67,18.4,59.31
5/18/20 12:00,2020,5,18,12,466.2,19.3,56.56
5/18/20 13:00,2020,5,18,13,377.62,19.72,55.69
5/18/20 14:00,2020,5,18,14,207.07,19.69,56.38
5/18/20 15:00,2020,5,18,15,149.11,19.37,57.81
5/18/20 16:00,2020,5,18,16,117.77,18.67,59.94
5/18/20 17:00,2020,5,18,17,85.45,17.56,63.81
5/18/20 18:00,2020,5,18,18,25.97,16.04,71.19
5/18/20 19:00,2020,5,18,19,9.12,14.08,79.19
5/18/20 20:00,2020,5,18,20,0,12.82,82.75
5/19/20 1:00,2020,5,19,1,0,9.43,93.44
5/19/20 5:00,2020,5,19,5,62.47,10.3,90.5
5/19/20 6:00,2020,5,19,6,222.04,11.29,86.19
5/19/20 7:00,2020,5,19,7,254.34,12.63,80.25
5/19/20 8:00,2020,5,19,8,332.78,13.97,76.38
5/19/20 9:00,2020,5,19,9,508.38,15.19,74.5
5/19/20 10:00,2020,5,19,10,624.77,16.43,72.81
5/19/20 11:00,2020,5,19,11,657.17,17.82,70.75
5/19/20 12:00,2020,5,19,12,623.54,18.78,69.69
5/19/20 13:00,2020,5,19,13,657.78,19.82,68.25
5/19/20 14:00,2020,5,19,14,521.15,20.27,68.38
5/19/20 15:00,2020,5,19,15,514.24,20.52,68.75
5/19/20 16:00,2020,5,19,16,405.63,20.43,70.06
5/19/20 17:00,2020,5,19,17,265.01,19.96,73.44
5/19/20 18:00,2020,5,19,18,88.4,18.93,82.38
5/19/20 19:00,2020,5,19,19,9.32,16.67,90.75
5/19/20 20:00,2020,5,19,20,0,15.98,91.31
5/20/20 5:00,2020,5,20,5,67.25,12.3,95.06
5/20/20 6:00,2020,5,20,6,237.1,13.82,88.81
5/20/20 7:00,2020,5,20,7,214.8,16.03,79.62
5/20/20 8:00,2020,5,20,8,299.27,17.55,73.62
5/20/20 9:00,2020,5,20,9,425,18.67,70.31
5/20/20 10:00,2020,5,20,10,668.4,20.26,66.31
5/20/20 11:00,2020,5,20,11,850.27,21.68,62.69
5/20/20 12:00,2020,5,20,12,884.69,22.64,59.44
5/20/20 13:00,2020,5,20,13,846.86,23.15,56.88
5/20/20 14:00,2020,5,20,14,738.47,23.23,56.12
5/20/20 15:00,2020,5,20,15,622.12,23.23,56.25
5/20/20 16:00,2020,5,20,16,480.7,23.01,57.25
5/20/20 17:00,2020,5,20,17,304.43,22.3,61.81
5/20/20 18:00,2020,5,20,18,135.9,20.58,72.12
5/20/20 19:00,2020,5,20,19,16.12,18.01,79.62
5/20/20 20:00,2020,5,20,20,0,16.79,82.19
5/21/20 1:00,2020,5,21,1,0,12.65,100
5/21/20 5:00,2020,5,21,5,70.91,13.69,96.31
5/21/20 6:00,2020,5,21,6,50,15.04,89.38
5/21/20 7:00,2020,5,21,7,114.59,16.65,79.62
5/21/20 8:00,2020,5,21,8,196.35,17.78,73.06
5/21/20 9:00,2020,5,21,9,305.02,18.76,69.75
5/21/20 10:00,2020,5,21,10,379.03,19.5,67.75
5/21/20 11:00,2020,5,21,11,374.16,20.01,66.62
5/21/20 12:00,2020,5,21,12,296.95,20.56,65.38
5/21/20 13:00,2020,5,21,13,237.01,20.93,64.69
5/21/20 14:00,2020,5,21,14,191.98,21.07,64.19
5/21/20 15:00,2020,5,21,15,139.73,21.37,63.06
5/21/20 16:00,2020,5,21,16,84.8,20.89,64.69
5/21/20 17:00,2020,5,21,17,61.23,19.76,69.94
5/21/20 18:00,2020,5,21,18,27.27,18.51,77.81
5/21/20 19:00,2020,5,21,19,6.7,16.82,86.56
5/21/20 20:00,2020,5,21,20,0,15.72,89.94
5/22/20 5:00,2020,5,22,5,55.82,12.61,96.56
5/22/20 6:00,2020,5,22,6,75.2,14.01,91.25
5/22/20 7:00,2020,5,22,7,155.95,16.07,77.75
5/22/20 8:00,2020,5,22,8,231.28,17.36,67.81
5/22/20 9:00,2020,5,22,9,256.03,18.4,64.38
5/22/20 10:00,2020,5,22,10,278.51,19.43,62
5/22/20 11:00,2020,5,22,11,322.4,20.36,59.88
5/22/20 12:00,2020,5,22,12,341.99,21.05,58.5
5/22/20 13:00,2020,5,22,13,311.74,21.44,57.88
5/22/20 14:00,2020,5,22,14,263.07,21.4,58.25
5/22/20 15:00,2020,5,22,15,209.83,20.9,60.12
5/22/20 16:00,2020,5,22,16,129.78,20.51,62
5/22/20 17:00,2020,5,22,17,85.92,19.73,67.12
5/22/20 18:00,2020,5,22,18,70.05,18.53,77
5/22/20 19:00,2020,5,22,19,11.4,16.84,85.25
5/22/20 20:00,2020,5,22,20,0,16.03,87.06
5/23/20 1:00,2020,5,23,1,0,14.3,97.19
5/23/20 6:00,2020,5,23,6,80.23,14.57,95.44
5/23/20 7:00,2020,5,23,7,137.59,15.23,93.88
5/23/20 8:00,2020,5,23,8,224.78,16.5,90.44
5/23/20 9:00,2020,5,23,9,287.09,18.01,85
5/23/20 10:00,2020,5,23,10,295.98,19.25,79.88
5/23/20 11:00,2020,5,23,11,325.59,20.26,76.31
5/23/20 12:00,2020,5,23,12,358.92,20.95,74.94
5/23/20 13:00,2020,5,23,13,498.73,21.23,74.75
5/23/20 14:00,2020,5,23,14,479.6,21.33,74.69
5/23/20 15:00,2020,5,23,15,405.75,21.42,73.88
5/23/20 16:00,2020,5,23,16,356.08,21.19,74.06
5/23/20 17:00,2020,5,23,17,246.39,20.42,76.88
5/23/20 18:00,2020,5,23,18,127.13,19.08,84.12
5/23/20 19:00,2020,5,23,19,15.52,16.55,95
5/23/20 20:00,2020,5,23,20,0,15.02,100
5/24/20 5:00,2020,5,24,5,21.23,13.94,98.75
5/24/20 6:00,2020,5,24,6,43.88,15.83,95.19
5/24/20 7:00,2020,5,24,7,48.81,17.34,89.94
5/24/20 8:00,2020,5,24,8,82.95,18.18,85.12
5/24/20 9:00,2020,5,24,9,286.19,18.67,83.69
5/24/20 10:00,2020,5,24,10,620.86,18.99,83.25
5/24/20 11:00,2020,5,24,11,758.09,19.74,82.81
5/24/20 12:00,2020,5,24,12,644.91,21.49,79.44
5/24/20 13:00,2020,5,24,13,748.95,23.25,75
5/24/20 14:00,2020,5,24,14,454,24.35,71.62
5/24/20 15:00,2020,5,24,15,224.96,24.31,73.25
5/24/20 16:00,2020,5,24,16,244.14,23.84,77.69
5/24/20 17:00,2020,5,24,17,156.37,23.12,83.19
5/24/20 18:00,2020,5,24,18,70.75,21.65,90.12
5/24/20 19:00,2020,5,24,19,11.12,20.08,95.12
5/24/20 20:00,2020,5,24,20,0,19.2,98.75
5/25/20 1:00,2020,5,25,1,0,16.12,100
5/25/20 6:00,2020,5,25,6,83.88,17.91,93.69
5/25/20 7:00,2020,5,25,7,112.95,19.09,90.31
5/25/20 8:00,2020,5,25,8,202.45,21.01,82.69
5/25/20 9:00,2020,5,25,9,342.99,22.05,76
5/25/20 10:00,2020,5,25,10,501.81,24.02,68.75
5/25/20 11:00,2020,5,25,11,611.11,25.44,63.75
5/25/20 12:00,2020,5,25,12,565.11,25.8,63.31
5/25/20 13:00,2020,5,25,13,520.66,25.68,64.5
5/25/20 14:00,2020,5,25,14,495.05,25.59,65.69
5/25/20 15:00,2020,5,25,15,448.03,25.14,68.25
5/25/20 16:00,2020,5,25,16,357.6,24.7,74.31
5/25/20 17:00,2020,5,25,17,209.67,23.72,78.62
5/25/20 18:00,2020,5,25,18,84.78,22.33,88.62
5/25/20 19:00,2020,5,25,19,13.93,20.65,92.44
5/25/20 20:00,2020,5,25,20,0,19.73,94.38
5/26/20 5:00,2020,5,26,5,39.11,19.28,97.06
5/26/20 6:00,2020,5,26,6,107.64,19.93,96.12
5/26/20 7:00,2020,5,26,7,208.23,21.01,92.06
5/26/20 8:00,2020,5,26,8,295.11,22.3,82.75
5/26/20 9:00,2020,5,26,9,356.86,23.69,74.25
5/26/20 10:00,2020,5,26,10,532.93,24.87,69.19
5/26/20 11:00,2020,5,26,11,648.33,25.65,66.44
5/26/20 12:00,2020,5,26,12,551.17,25.76,66.69
5/26/20 13:00,2020,5,26,13,542.4,25.48,69.94
5/26/20 14:00,2020,5,26,14,482.42,24.78,76.38
5/26/20 15:00,2020,5,26,15,493.48,23.67,85.25
5/26/20 16:00,2020,5,26,16,248.91,22.61,92.94
5/26/20 17:00,2020,5,26,17,133.43,22.14,96.44
5/26/20 18:00,2020,5,26,18,24.23,21.76,95.81
5/26/20 19:00,2020,5,26,19,10.29,21.47,94.38
5/26/20 20:00,2020,5,26,20,0,20.98,95.25
5/27/20 1:00,2020,5,27,1,0,17.75,97.75
5/27/20 5:00,2020,5,27,5,34.45,16.23,96.38
5/27/20 6:00,2020,5,27,6,118.19,17.1,93.88
5/27/20 7:00,2020,5,27,7,240.91,18.44,87.88
5/27/20 8:00,2020,5,27,8,356.98,20.01,79.56
5/27/20 9:00,2020,5,27,9,478.91,21.37,72.81
5/27/20 10:00,2020,5,27,10,597.53,22.1,69.56
5/27/20 11:00,2020,5,27,11,656.4,22.59,68.19
5/27/20 12:00,2020,5,27,12,554.46,22.83,68.12
5/27/20 13:00,2020,5,27,13,458.38,23.04,68.06
5/27/20 14:00,2020,5,27,14,440.54,23.33,68.69
5/27/20 15:00,2020,5,27,15,390.44,23.76,67.81
5/27/20 16:00,2020,5,27,16,285.48,23.88,65.5
5/27/20 17:00,2020,5,27,17,195.75,23.48,67.56
5/27/20 18:00,2020,5,27,18,80.68,22.51,77.69
5/27/20 19:00,2020,5,27,19,17.02,20.63,83.88
5/27/20 20:00,2020,5,27,20,0,19.06,88.56
5/28/20 5:00,2020,5,28,5,37.82,15.28,90.94
